_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry,Date_Added,wardName
63141,154,Toronto Congress Centre,City-operated Immunization Clinic,650 Dixon Road,,,,,-79.578275659625,,11 a.m. to 8 p.m.,By appointment only.,"",,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,15,"{u'type': u'Point', u'coordinates': (-79.5782756596, 43.6926992726)}",,Etobicoke North
63378,454,DEMARCO PHARMACY,Pharmacy Immunization Site,2394 KEELE ST,,,,,-79.478256559,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-244-5888,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,382,"{u'type': u'Point', u'coordinates': (-79.478256559, 43.70791816)}",2021-04-06,York South-Weston
63379,455,MORELLI'S PHARMACY,Pharmacy Immunization Site,15 YORK ST,,,,,-79.380868079,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-815-1200,,"",,https://morellispharmacy.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,383,"{u'type': u'Point', u'coordinates': (-79.380868079, 43.642339257)}",2021-04-06,Spadina-Fort York
63380,456,LOBLAW PHARMACY #1000,Pharmacy Immunization Site,585 QUEEN ST W,,,,,-79.401593019,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid19.yourhealthmattershere.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,384,"{u'type': u'Point', u'coordinates': (-79.401593019, 43.647545422)}",2021-04-06,Spadina-Fort York
63381,457,DUNDAS WEST VILLAGE PHARMACY,Pharmacy Immunization Site,2940 DUNDAS ST W,,,,,-79.467581439,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-761-9036,,"",,https://dundaswestpharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,385,"{u'type': u'Point', u'coordinates': (-79.467581439, 43.665673881)}",2021-04-06,Parkdale-High Park
63382,459,UPTOWN PHARMACY,Pharmacy Immunization Site,243 EGLINTON AVE W,,,,,-79.406635373,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-485-5005,,"",,https://www.guardian-ida-pharmacies.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,386,"{u'type': u'Point', u'coordinates': (-79.406635373, 43.704795256)}",2021-04-06,Toronto-St. Paul's
63383,460,SHOPPERS DRUG MART #1304,Pharmacy Immunization Site,1400 DUPONT ST,,,,,-79.447489974,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-532-9214,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,387,"{u'type': u'Point', u'coordinates': (-79.447489974, 43.666727207)}",2021-04-06,Davenport
63384,461,EAGLE MANOR PHARMACY*,Pharmacy Immunization Site,1901 WESTON RD,,,,,-79.515990047,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-241-1115,,"",,https://pharmasave.com/store/pharmasave-eagle-manor/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,388,"{u'type': u'Point', u'coordinates': (-79.515990047, 43.700580486)}",2021-04-06,York South-Weston
63385,462,No Frills,Pharmacy Immunization Site,220 ROYAL YORK RD,,,,,-79.497866329,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-251-9130,,"",,https://covid19.nofrills.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,389,"{u'type': u'Point', u'coordinates': (-79.497866329, 43.612250789)}",2021-04-06,Etobicoke-Lakeshore
63386,463,LOBLAW PHARMACY #1033,Pharmacy Immunization Site,51 GERRY FITZGERALD DR,,,,,-79.471510478,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-665-7636,,"",,https://covid19.realcanadiansuperstore.ca/en?navid=flyout-L1-COVID-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,390,"{u'type': u'Point', u'coordinates': (-79.471510478, 43.784818394)}",2021-04-06,York Centre
63387,464,REXALL #877,Pharmacy Immunization Site,1127 MARKHAM RD,,,,,-79.230348611,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,391,"{u'type': u'Point', u'coordinates': (-79.230348611, 43.775419374)}",2021-04-06,Scarborough-Guildwood
63388,465,WAL-MART PHARMACY #1151,Pharmacy Immunization Site,2202 JANE STREET,,,,,-79.510755023,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,392,"{u'type': u'Point', u'coordinates': (-79.510755023, 43.72216281)}",2021-04-06,Humber River-Black Creek
63389,466,No Frills,Pharmacy Immunization Site,70 ISLAND RD,,,,,-79.141806685,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid19.nofrills.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,393,"{u'type': u'Point', u'coordinates': (-79.141806685, 43.798219978)}",2021-04-06,Scarborough-Rouge Park
63390,467,REXALL #2063,Pharmacy Immunization Site,4890 DUNDAS ST WEST,,,,,-79.528639458,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,394,"{u'type': u'Point', u'coordinates': (-79.528639458, 43.64950653)}",2021-04-06,Etobicoke-Lakeshore
63391,468,SHOPPERS DRUG MART #869,Pharmacy Immunization Site,1533 JANE ST,,,,,-79.501633715,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,395,"{u'type': u'Point', u'coordinates': (-79.501633715, 43.696959116)}",2021-04-06,York South-Weston
63392,469,DRUG STORE PHARMACY #4576,Pharmacy Immunization Site,1530 ALBION RD,,,,,-79.584602138,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid19.nofrills.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,396,"{u'type': u'Point', u'coordinates': (-79.584602138, 43.741762541)}",2021-04-06,Etobicoke North
63393,470,REXALL #109,Pharmacy Immunization Site,4459 KINGSTON RD,,,,,-79.187302282,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,397,"{u'type': u'Point', u'coordinates': (-79.187302282, 43.768842131)}",2021-04-06,Scarborough-Guildwood
63394,471,WAL-MART PHARMACY,Pharmacy Immunization Site,2245 ISLINGTON AVE,,,,,-79.553595024,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,398,"{u'type': u'Point', u'coordinates': (-79.553595024, 43.714168034)}",2021-04-06,Etobicoke North
63395,472,WAL-MART PHARMACY,Pharmacy Immunization Site,165 NORTH QUEEN ST,,,,,-79.554141546,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,399,"{u'type': u'Point', u'coordinates': (-79.554141546, 43.618393076)}",2021-04-06,Etobicoke-Lakeshore
63396,473,SHOPPERS DRUG MART #1321,Pharmacy Immunization Site,110-390 QUEENS QUAY W,,,,,-79.390534482,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-260-2766,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,400,"{u'type': u'Point', u'coordinates': (-79.390534482, 43.638163615)}",2021-04-06,Spadina-Fort York
63397,474,WELCOME GUARDIAN PHARMACY,Pharmacy Immunization Site,1881 YONGE STREET,,,,,-79.39605486,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-480-1420,,"",,https://davisvilleguardianpharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,401,"{u'type': u'Point', u'coordinates': (-79.39605486, 43.697720065)}",2021-04-06,Toronto-St. Paul's
63398,475,WAL-MART PHARMACY,Pharmacy Immunization Site,300 BOROUGH DR,,,,,-79.258018709,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-296-5056,,"",,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,402,"{u'type': u'Point', u'coordinates': (-79.258018709, 43.776283247)}",2021-04-06,Scarborough Centre
63399,476,REXALL #901,Pharmacy Immunization Site,2682 EGLINTON AVE EAST,,,,,-79.249501507,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,403,"{u'type': u'Point', u'coordinates': (-79.249501507, 43.737273419)}",2021-04-06,Scarborough Centre
63400,477,SHOPPERS DRUG MART #501,Pharmacy Immunization Site,685 MCCOWAN ROAD,,,,,-79.244802095,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-431-4822,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,404,"{u'type': u'Point', u'coordinates': (-79.244802095, 43.754611876)}",2021-04-06,Scarborough Centre
63401,478,WAL-MART PHARMACY,Pharmacy Immunization Site,1305 LAWRENCE AVE W,,,,,-79.473413066,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.walmart.ca/cp/shop/covid-19-vaccinations-centre-info/6000203072273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,405,"{u'type': u'Point', u'coordinates': (-79.473413066, 43.70917554)}",2021-04-06,York South-Weston
63402,479,REXALL #8168,Pharmacy Immunization Site,1235 WILSON AVE,,,,,-79.489215621,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.rexall.ca/covid-19/vaccines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,406,"{u'type': u'Point', u'coordinates': (-79.489215621, 43.72425819)}",2021-04-06,York Centre
63403,480,SHOPPERS DRUG MART#840,Pharmacy Immunization Site,3975 JANE ST,,,,,-79.515356718,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-630-2553,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,407,"{u'type': u'Point', u'coordinates': (-79.515356718, 43.75676438)}",2021-04-06,Humber River-Black Creek
63404,481,CASSANDRA PHARMACY,Pharmacy Immunization Site,2040 VICTORIA PARK AVE,,,,,-79.314114597,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-449-2040,,"",,https://www.guardian-ida-pharmacies.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,408,"{u'type': u'Point', u'coordinates': (-79.314114597, 43.752550325)}",2021-04-06,Don Valley East
63405,482,SHOPPERS DRUG MART #1242,Pharmacy Immunization Site,2863 ELLESMERE RD,,,,,-79.205982857,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-724-6055,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,409,"{u'type': u'Point', u'coordinates': (-79.205982857, 43.781112865)}",2021-04-06,Scarborough-Guildwood
63406,483,SHOPPERS DRUG MART #990,Pharmacy Immunization Site,1597 WILSON AVE,,,,,-79.510976356,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,410,"{u'type': u'Point', u'coordinates': (-79.510976356, 43.720197762)}",2021-04-06,Humber River-Black Creek
63407,484,FOOD BASICS PHARMACY #596,Pharmacy Immunization Site,1571 SANDHURST CIR,,,,,-79.269312074,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://metropharmacy.medmeapp.com/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,411,"{u'type': u'Point', u'coordinates': (-79.269312074, 43.809220727)}",2021-04-06,Scarborough North
63408,582,Rexall,Pharmacy Immunization Site,1093 Queen Street West,,,,,-79.42271710185,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-531-7446,,"",,https://www.rexall.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,412,"{u'type': u'Point', u'coordinates': (-79.4227171018, 43.6433431803)}",2021-05-29,Spadina-Fort York
63409,583,Shoppers Drug Mart,Pharmacy Immunization Site,"593 Dundas Street East, South Tower",,,,,-79.361311342325,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-214-9440,,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,413,"{u'type': u'Point', u'coordinates': (-79.3613113423, 43.6603867007)}",2021-05-29,""
63410,584,Shoppers Drug Mart,Pharmacy Immunization Site,467 Parliament Street,,,,,-79.367401655817,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,414,"{u'type': u'Point', u'coordinates': (-79.3674016558, 43.664124383)}",2021-05-29,Toronto Centre
63411,585,Shoppers Drug Mart,Pharmacy Immunization Site,3003 Danforth Avenue,,,,,-79.290691015341,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,415,"{u'type': u'Point', u'coordinates': (-79.2906910153, 43.6898879427)}",2021-05-29,Beaches-East York
63412,586,Shoppers Drug Mart,Pharmacy Immunization Site,1012 Pape Avenue,,,,,-79.34885102737,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,416,"{u'type': u'Point', u'coordinates': (-79.3488510274, 43.6888880844)}",2021-05-29,Toronto-Danforth
63413,587,Shoppers Drug Mart,Pharmacy Immunization Site,700 Bay Street,,,,,-79.385317457669,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-979-2424,,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,417,"{u'type': u'Point', u'coordinates': (-79.3853174577, 43.6583439929)}",2021-05-29,University-Rosedale
63414,588,Shoppers Drug Mart,Pharmacy Immunization Site,555 University Avenue,,,,,-79.38772367116,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,418,"{u'type': u'Point', u'coordinates': (-79.3877236712, 43.6573479692)}",2021-05-29,University-Rosedale
63415,589,Shoppers Drug Mart,Pharmacy Immunization Site,1115 Lodestar Road Building E,,,,,-79.466647876714,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,419,"{u'type': u'Point', u'coordinates': (-79.4666478767, 43.7602441629)}",2021-05-29,York Centre
63416,590,Shoppers Drug Mart,Pharmacy Immunization Site,351 Queen Street East,,,,,-79.364092215342,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,420,"{u'type': u'Point', u'coordinates': (-79.3640922153, 43.6556831267)}",2021-05-29,Toronto Centre
63417,591,Shoppers Simply Pharmacy,Pharmacy Immunization Site,"1223 St. Clair Avenue West, Unit 1221",,,,,-79.445008099997,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid-19.shoppersdrugmart.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,421,"{u'type': u'Point', u'coordinates': (-79.4450081, 43.6774233084)}",2021-05-29,Davenport
63418,592,The Drug Store Pharmacy,Pharmacy Immunization Site,650 Dupont Street,,,,,-79.420661286505,,"","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.","",,"",,https://covid19.yourhealthmattershere.ca/en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,422,"{u'type': u'Point', u'coordinates': (-79.4206612865, 43.6723529041)}",2021-05-29,University-Rosedale
63419,593,Wilson Pro Pharmacy,Pharmacy Immunization Site,928 Wilson Avenue,,,,,-79.470048966367,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-630-0300,,"",,https://wilsonpropharmacy.myappts.ca/src/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,423,"{u'type': u'Point', u'coordinates': (-79.4700489664, 43.7303204564)}",2021-06-05,York Centre
63420,594,Community Choice Pharmacy - Rexdale,Pharmacy Immunization Site,8 Taber Road,,,,,-79.571740722094,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-746-8260,,"",,https://www.communitychoice.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,424,"{u'type': u'Point', u'coordinates': (-79.5717407221, 43.7195107209)}",2021-06-05,Etobicoke North
63421,595,Ultima Pharmacy,Pharmacy Immunization Site,311 Sheppard Avenue East,,,,,-79.391982635586,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-705-7572,,"",,https://ultimapharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,425,"{u'type': u'Point', u'coordinates': (-79.3919826356, 43.765678373)}",2021-06-05,Willowdale
63422,596,Danforth Village Pharmacy,Pharmacy Immunization Site,"3400 Danforth Avenue, Unit 6",,,,,-79.276061122094,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-691-6602,,"",,https://www.danforthvillmed.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,426,"{u'type': u'Point', u'coordinates': (-79.2760611221, 43.6945878687)}",2021-06-05,Scarborough Southwest
63423,597,Midland Pharmacy,Pharmacy Immunization Site,1207 Ellesmere Road,,,,,-79.267957706749,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-285-7418,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,427,"{u'type': u'Point', u'coordinates': (-79.2679577067, 43.7684456064)}",2021-06-05,Scarborough Centre
63424,598,Beech Medical Pharmacy,Pharmacy Immunization Site,855 Kingston Road,,,,,-79.290925066274,,"","Adults 18 and over are eligible to receive the Moderna vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-699-1118,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,428,"{u'type': u'Point', u'coordinates': (-79.2909250663, 43.6803559358)}",2021-06-05,Beaches-East York
